WKT,stop_name,stop_id,shape_X,shape_Y
"POINT (-96.8400929687664 32.6636481582235)",POLK @ CAMP WISDOM - S - MB,30490,-96.8400929687664,32.6636481582235
"POINT (-96.8253690464708 32.5590581466306)",GLENN HEIGHTS P & R,30496,-96.8253690464708,32.5590581466306
"POINT (-96.7693831417797 33.0169731182725)",JACK HATCHELL TC,30504,-96.7693831417797,33.0169731182725
"POINT (-96.7651638637537 32.787172074897)",TP ONLY IH 30 @ PEAK,30524,-96.7651638637537,32.787172074897
"POINT (-96.7707799057685 32.7724390809227)",AL LIPSCOMB WAY @ MERLIN - S - MB,30530,-96.7707799057685,32.7724390809227
"POINT (-96.9088098796148 32.7081442323847)",DUNCANVILLE @ KIEST - S - MB,30539,-96.9088098796148,32.7081442323847
"POINT (-96.8697789722025 32.6484921916949)",KIRNWOOD @ WHEATLAND - S - MB,30568,-96.8697789722025,32.6484921916949
"POINT (-96.8150834854684 32.9096311772127)",FOREST @ DALLAS N TOLLWAY - W - FS,30582,-96.8150834854684,32.9096311772127
"POINT (-96.8562689771902 32.647474177436)",WHEATLAND @ HAMPTON - E - FS,30597,-96.8562689771902,32.647474177436
"POINT (-96.8575179769291 32.6477181780129)",WHEATLAND @ HAMPTON - W - FS,30598,-96.8575179769291,32.6477181780129
"POINT (-96.8702307148595 32.8165592245889)",SH 183 @ IH 35 - E - MB,30610,-96.8702307148595,32.8165592245889
"POINT (-96.6950810100567 33.0562911000246)",US 75 @ SPRING CREEK - S - FS,30653,-96.6950810100567,33.0562911000246
"POINT (-96.6814830266414 33.0493430928281)",JUPITER @ CCCC SOUTH ENT - N - FS,30671,-96.6814830266414,33.0493430928281
"POINT (-97.0354325969654 32.8619905182663)",AIRFIELD @ SOUTH REMOTE PKG - E- NS,30676,-97.0354325969654,32.8619905182663
"POINT (-96.7663048609129 32.7877630763811)",TP ONLY IH 30 @ PEAK,30705,-96.7663048609129,32.7877630763811
"POINT (-96.6135253064908 32.9494820603562)",HORSESHOE @ CRIST - E - NS,30706,-96.6135253064908,32.9494820603562
"POINT (-97.0429405561311 32.898100564709)",TERMINAL D @ LL GATE 23-40 - S - NS,30722,-97.0429405561311,32.898100564709
"POINT (-96.9844055554577 32.8974714690105)",PREMIER @ SHORTHORN - W - FS,30756,-96.9844055554577,32.8974714690105
"POINT (-96.6808157570683 32.8069020552986)",JOHN WEST @ CADENZA - E - MB,30797,-96.6808157570683,32.8069020552986
"POINT (-96.6813737559903 32.8071980560481)",JOHN WEST @ BUCKNER - W - MB,30806,-96.6813737559903,32.8071980560481
"POINT (-96.7543997895486 32.8121310627415)",PAULUS @ GASTON - N - NS,30822,-96.7543997895486,32.8121310627415
"POINT (-96.8302286611693 32.8450671801548)",ROPER @ UNIVERSITY - S - NS,30825,-96.8302286611693,32.8450671801548
"POINT (-96.8300836615822 32.8446861795143)",ROPER @ UNIVERSITY - N - NS,30836,-96.8300836615822,32.8446861795143
"POINT (-96.7445580010003 32.6687830588726)",J J LEMMON @ TIOGA - S - NS,30859,-96.7445580010003,32.6687830588726
"POINT (-96.7570090044903 32.6644490664864)",TIOGA @ BONNIE VIEW - W - NS,30862,-96.7570090044903,32.6644490664864
"POINT (-97.008481615294 32.8465484548672)",ESTERS @ ROCHELLE - N - NS,30882,-97.008481615294,32.8465484548672
"POINT (-97.0087486148257 32.8461474550694)",ESTERS @ ROCHELLE - S - FS,30891,-97.0087486148257,32.8461474550694
"POINT (-96.9520385036001 32.9267634390169)",MACARTHUR @ RANCH TRAIL - N - NS,30919,-96.9520385036001,32.9267634390169
"POINT (-96.7018636895098 32.8332420573125)",BUCKNER @ GARLAND - S - FS,30963,-96.7018636895098,32.8332420573125
"POINT (-96.7016426893944 32.8333030571358)",BUCKNER @ GARLAND - N - NS,30984,-96.7016426893944,32.8333030571358
"POINT (-96.5720795467962 32.8552980558921)",WATERHOUSE @ ROAN - E - NS,30986,-96.5720795467962,32.8552980558921
"POINT (-96.5715785536571 32.8524200560326)",ROAN @ EASTON MEADOWS - S - NS,30987,-96.5715785536571,32.8524200560326
"POINT (-96.56896656235 32.8484890554727)",BOBTOWN @ LYONS - E - FS,30988,-96.56896656235,32.8484890554727
"POINT (-96.571309553198 32.8525400556456)",ROAN @ EASTON MEADOWS - N - FS,31000,-96.571309553198,32.8525400556456
"POINT (-96.5720645461089 32.8553560558186)",WATERHOUSE @ ROAN - W - FS,31001,-96.5720645461089,32.8553560558186
"POINT (-96.8905088791822 32.7202942120949)",ILLINOIS @ COCKRELL HILL - E - FS,31004,-96.8905088791822,32.7202942120949
"POINT (-96.8036614145668 32.9333591625949)",PRESTON @ ALPHA - N - FS,31035,-96.8036614145668,32.9333591625949
"POINT (-96.6837584882145 32.894594058578)",MILLER @ JUPITER - W - FS,31039,-96.6837584882145,32.894594058578
"POINT (-96.6387852800622 32.96007806149)",NAAMAN FOREST @ ELLIOTT - W - FS,31053,-96.6387852800622,32.96007806149
"POINT (-96.853350348388 32.9712772756506)",KELLER SPRINGS @ MARSH - W - MB,31073,-96.853350348388,32.9712772756506
"POINT (-96.8171454232323 32.9327581886809)",ALPHA @ NOEL - E - FS,31075,-96.8171454232323,32.9327581886809
"POINT (-96.8247882472706 32.9996922271258)",PEAR RIDGE @ OLD BENT TREE - N - NS,31160,-96.8247882472706,32.9996922271258
"POINT (-96.804036986784 32.6581821183733)",UNIVERSITY OF NORTH TEXAS - DALLAS,31188,-96.804036986784,32.6581821183733
"POINT (-96.7669208818854 32.7810430766652)",PARRY @ 1ST - S - FS,31190,-96.7669208818854,32.7810430766652
"POINT (-96.8179164208661 32.9336141902808)",NOEL @ ALPHA - N - FS,31192,-96.8179164208661,32.9336141902808
"POINT (-96.8856705678075 32.8818372869098)",HARRY HINES @ WALNUT HILL - N - FS,31258,-96.8856705678075,32.8818372869098
"POINT (-96.8908715417316 32.8946083041838)",HARRY HINES @ ROYAL - N - MB,31262,-96.8908715417316,32.8946083041838
"POINT (-96.891202541158 32.8947353049151)",HARRY HINES @ ROYAL - S - FS,31275,-96.891202541158,32.8947353049151
"POINT (-96.8248872471842 32.999753226923)",PEAR RIDGE @ OLD BENT TREE - S - FS,31320,-96.8248872471842,32.999753226923
"POINT (-96.6912878107412 32.792186055202)",ST FRANCIS @ SAMUELL - S - FS,31415,-96.6912878107412,32.792186055202
"POINT (-96.7677646650263 32.848832084998)",MILTON @ MATILDA - W - FS,31459,-96.7677646650263,32.848832084998
"POINT (-96.9436996494088 32.8337713423462)",NORTH IRVING HC @ LANE - N - FS,31461,-96.9436996494088,32.8337713423462
"POINT (-96.7589005524874 32.8837740739761)",GREENVILLE @ WALNUT HILL - N - FS,31497,-96.7589005524874,32.8837740739761
"POINT (-96.8888183747599 32.973387349938)",KELLER SPRINGS @ JOSEY - W - MB,31503,-96.8888183747599,32.973387349938
"POINT (-96.8886413756713 32.9731343496202)",KELLER SPRINGS @ JOSEY - E - FS,31518,-96.8886413756713,32.9731343496202
"POINT (-96.7629709997945 32.6725450724384)",SIMPSON STUART @ BONNIE VIEW - E - NS,31548,-96.7629709997945,32.6725450724384
"POINT (-96.815374487215 32.9093741779112)",FOREST @ DALLAS N TOLLWAY - E - NS,31622,-96.815374487215,32.9093741779112
"POINT (-96.6660457450391 32.8070680555125)",JOHN WEST @ LA PRADA EAST - W - FS,31648,-96.6660457450391,32.8070680555125
"POINT (-96.8316982101141 33.0164452510865)",HORIZON NORTH @ PLANO - N - NS,31673,-96.8316982101141,33.0164452510865
"POINT (-97.0113685166801 32.9342515529408)",REGENT @ STATESMAN - N - MB1,31678,-97.0113685166801,32.9342515529408
"POINT (-96.984329555632 32.897346468747)",PREMIER @ SHORTHORN - E - NS,31686,-96.984329555632,32.897346468747
"POINT (-96.6036433356398 32.9381980601867)",FIREWHEEL @ PLEASANT VALLEY - N - FS,31754,-96.6036433356398,32.9381980601867
"POINT (-96.6698551356376 33.0098000687484)",SUMMIT @ KLEIN - W - FS,31790,-96.6698551356376,33.0098000687484
"POINT (-96.7660100084558 32.6261220780639)",CEDAR VALLEY @ GYMNASIUM - E - NS,31804,-96.7660100084558,32.6261220780639
"POINT (-96.6706067486059 32.8071350553068)",JOHN WEST @ HOMEWAY - W - MB1,31825,-96.6706067486059,32.8071350553068
"POINT (-96.6650120757311 33.0308620799275)",PARK @ SHILOH - S - FS,31842,-96.6650120757311,33.0308620799275
"POINT (-96.7715670448957 33.0558841528135)",SPRING CREEK @ COIT - E - MB,31869,-96.7715670448957,33.0558841528135
"POINT (-96.7723310444564 33.0565951551442)",SPRING CREEK @ COIT - W - FS,31870,-96.7723310444564,33.0565951551442
"POINT (-96.8183930543291 33.0701032554063)",PARKWOOD @ TENNYSON - N - MB,31881,-96.8183930543291,33.0701032554063
"POINT (-96.8361331785289 33.030204268427)",PLANO @ CHAPEL HILL - N - MB1,31900,-96.8361331785289,33.030204268427
"POINT (-96.8321662123897 33.0159742519733)",HORIZON NORTH @ PLANO - S - FS,31920,-96.8321662123897,33.0159742519733
"POINT (-96.8420872253708 33.0149862730477)",HORIZON NORTH @ MIDWAY - W - MB3,31924,-96.8420872253708,33.0149862730477
"POINT (-96.977047681458 32.8006603579329)",STORY @ SHADY GROVE - S - NS,31947,-96.977047681458,32.8006603579329
"POINT (-96.9772146992814 32.7864883444233)",STORY @ SPANISH - S - FS,31952,-96.9772146992814,32.7864883444233
"POINT (-96.6544131387232 33.0087820672764)",LOS RIOS @ PLANO - N - FS,31977,-96.6544131387232,33.0087820672764
"POINT (-96.6827891139576 33.0180460742372)",14TH @ JUPITER - W - FS,32030,-96.6827891139576,33.0180460742372
"POINT (-96.8399524473233 32.9280802295728)",TP MCEWEN @ BLUE LAKE,32113,-96.8399524473233,32.9280802295728
"POINT (-96.7895636042975 32.8675361226557)",TURTLE CREEK @ BANDERA - N - NS,32118,-96.7895636042975,32.8675361226557
"POINT (-96.8267770650575 33.0690982711465)",NORTHWEST PLANO PARK & RIDE,32127,-96.8267770650575,33.0690982711465
"POINT (-96.8825509548387 32.6605772055888)",PREFERRED @ WESTMORELAND - E- NS,32134,-96.8825509548387,32.6605772055888
"POINT (-96.7994812755536 32.9802371665811)",CAMPBELL @ KELLER SPRINGS - W - FS,32152,-96.7994812755536,32.9802371665811
"POINT (-96.7995782765557 32.9800401669237)",CAMPBELL @ KELLER SPRINGS - E- NS,32155,-96.7995782765557,32.9800401669237
"POINT (-96.8590118682833 32.7542991780187)",BAHAMA @ ALPACA - E - FS,32165,-96.8590118682833,32.7542991780187
"POINT (-96.7868086543968 32.8509381153048)",HILLCREST @ LOVERS - N - NS,32170,-96.7868086543968,32.8509381153048
"POINT (-96.7869486532293 32.851323114993)",HILLCREST @ LOVERS - S- NS,32175,-96.7869486532293,32.851323114993
"POINT (-96.8565695686388 32.8804212373974)",WALNUT HILL @ MARSH - E- NS,32189,-96.8565695686388,32.8804212373974
"POINT (-96.8564885340921 32.8952542448572)",ROYAL @ MARSH - W- FS,32204,-96.8564885340921,32.8952542448572
"POINT (-96.8564345346095 32.8949582442521)",ROYAL @ MARSH - E- NS,32211,-96.8564345346095,32.8949582442521
"POINT (-96.6680096665886 32.833557056797)",SHILOH @ SAN VICENTE - N - NS,32223,-96.6680096665886,32.833557056797
"POINT (-96.8399024464657 32.9280832293608)",BLUE LAKE CIR @ MCEWEN - W - FS,32268,-96.8399024464657,32.9280832293608
"POINT (-96.8458837082058 32.8241511947593)",FOREST PARK @ TREADWAY - S- FS,32291,-96.8458837082058,32.8241511947593
"POINT (-96.871644709922 32.818458227672)",JOHN CARPENTER @ MOCKINGBIRD - N-FS,32296,-96.871644709922,32.818458227672
"POINT (-96.6831909338298 32.7486570532619)",BRUTON @ BUCKNER - E- NS,32343,-96.6831909338298,32.7486570532619
"POINT (-96.877135859705 32.7494951963258)",DAVIS @ FRANCES - E - NS,32349,-96.877135859705,32.7494951963258
"POINT (-96.8468107285027 32.8161741923089)",STHWSTRN MED @ RECORD CROSSING - N - MB,32366,-96.8468107285027,32.8161741923089
"POINT (-97.0089405424926 32.9119555257896)",PLAZA @ ESTERS - E - MB,32524,-97.0089405424926,32.9119555257896
"POINT (-97.013281514428 32.9369545591965)",REGENT @ STATESMAN -  S - MB,32534,-97.013281514428,32.9369545591965
"POINT (-97.0089125413845 32.9121015263631)",PLAZA @ ESTERS - W - FS,32538,-97.0089125413845,32.9121015263631
"POINT (-96.8586409747793 32.6497761800046)",CLIFF CREEK CROSSING @ HAMPTON - E- MB,32542,-96.8586409747793,32.6497761800046
"POINT (-96.7753579812174 32.7156130843924)",OVERTON @ ILLINOIS - N - MB,32546,-96.7753579812174,32.7156130843924
"POINT (-96.7717475989742 32.8693640939127)",NORTHPARK MALL @ EAST ENTRANCE - S,32548,-96.7717475989742,32.8693640939127
"POINT (-96.5889977992899 32.7655230527923)",DAVIS @ PADDY - E- MB,32583,-96.5889977992899,32.7655230527923
"POINT (-96.8025009900498 32.653571117646)",UNT STATION,32596,-96.8025009900498,32.653571117646
"POINT (-96.7882229898991 32.66707610114)",CAMP WISDOM STATION,32597,-96.7882229898991,32.66707610114
"POINT (-96.8328811313648 33.0462992706186)",COMMUNICATIONS @ PARKER - N - FS,32606,-96.8328811313648,33.0462992706186
"POINT (-96.8331841272097 33.048214271787)",COMMUNICATIONS @ BROOKHOLLOW - S - NS,32620,-96.8331841272097,33.048214271787
"POINT (-96.8285470460925 33.0765692792432)",COMMUNICATIONS @ LEGACY - S - FS,32623,-96.8285470460925,33.0765692792432
"POINT (-96.8282590468266 33.076298277892)",COMMUNICATIONS @ LEGACY - N - MB,32624,-96.8282590468266,33.076298277892
"POINT (-96.8207790353338 33.0778502646139)",LEGACY @ BISHOP - E - FS,32627,-96.8207790353338,33.0778502646139
"POINT (-96.8008650722722 33.0564722121708)",SPRING CREEK @ BAY WATER - E- NS,32635,-96.8008650722722,33.0564722121708
"POINT (-96.9510456306928 32.8442913633175)",ROCHELLE @ O'CONNOR - E - FS,32636,-96.9510456306928,32.8442913633175
"POINT (-96.9506376300522 32.8443743619811)",ROCHELLE @ OCONNOR - W- MB,32647,-96.9506376300522,32.8443743619811
"POINT (-96.9307336496412 32.8365693258124)",TPONLY STATE HWY 183 & CARL,32675,-96.9307336496412,32.8365693258124
"POINT (-96.5846924049829 32.9107420583886)",TP DEXHAM @ BROOKLINE,32676,-96.5846924049829,32.9107420583886
"POINT (-96.8487066592405 32.8435272074945)",LOVE FIELD AIRPORT (GROUND TRANSPORTATION),32736,-96.8487066592405,32.8435272074945
"POINT (-96.9912325392997 32.9123084968611)",BENT BRANCH @  ROYAL - N - FS,32740,-96.9912325392997,32.9123084968611
"POINT (-96.7850126919464 32.8386411103894)",TP BISHOP & MEADOWS,32777,-96.7850126919464,32.8386411103894
"POINT (-96.7792856829754 32.8420831018532)",BUSH LIBRARY,32778,-96.7792856829754,32.8420831018532
"POINT (-96.8398017490139 32.809402179205)",SOUTHWESTERN MEDICAL @ TRE CROSSWALK -  E -  NS,32808,-96.8398017490139,32.809402179205
"POINT (-96.8249719594921 32.6875861406033)",LEDBETTER @ VISTA WOOD - W - NS,32859,-96.8249719594921,32.6875861406033
"POINT (-96.825635960432 32.685873141842)",SHORT @ VISTAWOOD - W - NS,32880,-96.825635960432,32.685873141842
"POINT (-96.7962798435845 32.7857381146105)",FEDERAL @ OLIVE - E - NS,32888,-96.7962798435845,32.7857381146105
"POINT (-97.0113575239701 32.9279415468644)",FREEPORT @ ESTERS - S - FS,32911,-97.0113575239701,32.9279415468644
"POINT (-96.7727298536268 32.7883930846855)",ELM @ HILL,32944,-96.7727298536268,32.7883930846855
"POINT (-96.7747598466347 32.7903740880726)",HILL @ CRUTCHER - N - NS,32945,-96.7747598466347,32.7903740880726
"POINT (-96.7495842158328 32.9840370630466)",UNIVERSITY PARKWAY CIRCLE,32947,-96.7495842158328,32.9840370630466
"POINT (-96.7971608398809 32.7867591160226)",OLIVE @ SAN JACINTO - N - NS,32954,-96.7971608398809,32.7867591160226
"POINT (-96.848631715508 32.8208961963718)",WM P CLEMENTS UNIVERSITY HOSPITAL,32956,-96.848631715508,32.8208961963718
"POINT (-96.8368277440938 32.8118411763379)",NEW PARKLAND VALET,32970,-96.8368277440938,32.8118411763379
"POINT (-96.8389980449827 33.0807913011489)",HEADQUARTERS @ LEGACY - E - MB,32974,-96.8389980449827,33.0807913011489
"POINT (-96.7720301803071 33.0027501135047)",MAPLESHADE  @ COIT - W - FS,32976,-96.7720301803071,33.0027501135047
"POINT (-96.8356690358508 33.0831312964038)",HEADQUARTERS @ LEGACY - W -  MB1,33001,-96.8356690358508,33.0831312964038
"POINT (-96.5741525275854 32.8631170562543)",ROAN @ ROWLETT - N - NS,33013,-96.5741525275854,32.8631170562543
"POINT (-96.8069998114982 32.7940711306542)",MCKINNON @ HUNT - N - MB,33014,-96.8069998114982,32.7940711306542
"POINT (-96.5065323641742 32.9169500580735)",TP HERITAGE @ TOWNSHIP,33015,-96.5065323641742,32.9169500580735
"POINT (-96.5313983873141 32.9107410578931)",TP LAKEVIEW @ CHIESA,33016,-96.5313983873141,32.9107410578931
"POINT (-96.7723101951876 32.9975081120179)",FRANKFORD @ OSAGE PLAZA - E - FS,33037,-96.7723101951876,32.9975081120179
"POINT (-96.5738325294083 32.862166056337)",ROAN @ WHITEROCK - S - NS,33066,-96.5738325294083,32.862166056337
"POINT (-96.7973298594723 32.7801981143072)",COMMERCE @ ERVAY - E - MB,33089,-96.7973298594723,32.7801981143072
"POINT (-96.6647313300738 32.9447840602913)",BELT LINE @ SHILOH - W - NS,33090,-96.6647313300738,32.9447840602913
"POINT (-96.8445997255075 32.8175731896364)",HARRY HINES @ RECORD CROSSING - S - FS,33106,-96.8445997255075,32.8175731896364
"POINT (-96.7510681933896 32.9910000656402)",UTD NORTH,33120,-96.7510681933896,32.9910000656402
"POINT (-96.8260899894688 32.6431531439784)",IH 20 @ DPS ENTRANCE - W - FS,33122,-96.8260899894688,32.6431531439784
"POINT (-96.8025489832235 32.6675301163179)",HIDDEN VALLEY @ QUARTET - E - FS,33133,-96.8025489832235,32.6675301163179
"POINT (-96.9935345397463 32.9126715010792)",BELT LINE @ ROYAL - N - FS,33173,-96.9935345397463,32.9126715010792
"POINT (-96.9938835376656 32.9142395040643)",BELT LINE @ ROYAL - S - MB,33176,-96.9938835376656,32.9142395040643
"POINT (-96.7864208567453 32.7838301013711)",GOOD LATIMER @ ELM - N - NS,33179,-96.7864208567453,32.7838301013711
"POINT (-96.7865498583873 32.7834981014732)",GOOD LATIMER @ MAIN - S - NS,33180,-96.7865498583873,32.7834981014732
"POINT (-96.7502343890196 32.9323130611491)",TI MAIN CAMPUS NORTH BUILDING,33183,-96.7502343890196,32.9323130611491
"POINT (-96.6630995597016 32.8681880580213)",SOUTH GARLAND TC,33221,-96.6630995597016,32.8681880580213
"POINT (-96.8049829529617 32.7232761165104)",ILLINOIS TC/STATION,33222,-96.8049829529617,32.7232761165104
"POINT (-96.7984519470558 32.7482421083718)",8TH & CORINTH STATION,33223,-96.7984519470558,32.7482421083718
"POINT (-96.7210912841562 32.9625040621256)",ARAPAHO CENTER STATION,33224,-96.7210912841562,32.9625040621256
"POINT (-96.7948858438506 32.7860491130336)",PEARL @ BRYAN - N - NS,33225,-96.7948858438506,32.7860491130336
"POINT (-96.8722118966808 32.7197571918507)",WESTMORELAND STATION,33227,-96.8722118966808,32.7197571918507
"POINT (-96.8560139469687 32.6803951756508)",REDBIRD TC,33228,-96.8560139469687,32.6803951756508
"POINT (-96.9477946779006 32.8147983316461)",DOWNTOWN IRVING/HERITAGE CROSSING STATION,33229,-96.9477946779006,32.8147983316461
"POINT (-96.6358254026978 32.9174590596426)",DOWNTOWN GARLAND STATION,33230,-96.6358254026978,32.9174590596426
"POINT (-96.792872975967 32.6940871047731)",LANCASTER @ VA HOSPITAL - N - NS,33232,-96.792872975967,32.6940871047731
"POINT (-96.7693831417797 33.0169731182725)",JACK HATCHELL TC,33233,-96.7693831417797,33.0169731182725
"POINT (-96.6014815974195 32.843075055663)",LAKE RAY HUBBARD TRANSIT CENTER,33234,-96.6014815974195,32.843075055663
"POINT (-96.7715156634061 32.8491550912425)",LOVERS LANE STATION,33236,-96.7715156634061,32.8491550912425
"POINT (-96.8031788761369 32.772577120119)",CONVENTION CENTER STATION,33237,-96.8031788761369,32.772577120119
"POINT (-96.8550009053009 32.7264381727307)",HAMPTON STATION,33241,-96.8550009053009,32.7264381727307
"POINT (-96.7934438503737 32.7842591108057)",CBD EAST TC,33242,-96.7934438503737,32.7842591108057
"POINT (-96.7885719828795 32.683395100253)",LEDBETTER STATION,33243,-96.7885719828795,32.683395100253
"POINT (-96.7747016984127 32.8377000940873)",MOCKINGBIRD STATION,33244,-96.7747016984127,32.8377000940873
"POINT (-96.8281473592343 32.9588512189535)",ADDISON TRANSIT CENTER,33245,-96.8281473592343,32.9588512189535
"POINT (-96.8071318620674 32.7763591259492)",HOUSTON @ YOUNG - S - MB,33246,-96.8071318620674,32.7763591259492
"POINT (-96.7647755550275 32.8831040844173)",WALNUT HILL STATION,33247,-96.7647755550275,32.8831040844173
"POINT (-96.7520094370153 32.918285064539)",LBJ / CENTRAL STATION,33248,-96.7520094370153,32.918285064539
"POINT (-96.7108072106293 32.9850710626368)",GALATYN PARK STATION,33249,-96.7108072106293,32.9850710626368
"POINT (-96.562475411758 32.9052550582137)",ROWLETT STATION,33251,-96.562475411758,32.9052550582137
"POINT (-96.6792114445441 32.9083110594838)",FOREST / JUPITER STATION,33252,-96.6792114445441,32.9083110594838
"POINT (-96.8036168495002 32.781640122156)",CBD WEST TC,33253,-96.8036168495002,32.781640122156
"POINT (-96.766265877926 32.7823870762039)",PARRY @ EXPOSITION - S - NS,33254,-96.766265877926,32.7823870762039
"POINT (-96.7928377872475 32.8055181146579)",CITYPLACE/UPTOWN EAST,33255,-96.7928377872475,32.8055181146579
"POINT (-96.8923388576179 32.7369322134222)",COCKRELL HILL TL,33257,-96.8923388576179,32.7369322134222
"POINT (-97.0536756468294 32.8171955109651)",CENTREPORT STATION,33258,-97.0536756468294,32.8171955109651
"POINT (-97.0078706486985 32.8165114217216)",WEST IRVING STATION,33259,-97.0078706486985,32.8165114217216
"POINT (-96.7039121544923 33.0032130653429)",CITYLINE/BUSH STATION,33260,-96.7039121544923,33.0032130653429
"POINT (-96.7933089757228 32.6942131051086)",LANCASTER @ VA HOSPITAL - S - NS,33261,-96.7933089757228,32.6942131051086
"POINT (-96.9052587704881 32.7791452480848)",BERNAL/SINGLETON TL,33262,-96.9052587704881,32.7791452480848
"POINT (-97.0372355475349 32.906332563113)",TERMINAL A @ ENTRY LL A10 - N - NS,33263,-97.0372355475349,32.906332563113
"POINT (-96.9482086776772 32.8146533319372)",DOWNTOWN IRVING/HERITAGE CROSSING STATION,33264,-96.9482086776772,32.8146533319372
"POINT (-96.8383099152577 32.7332721530816)",TYLER VERNON STATION,33265,-96.8383099152577,32.7332721530816
"POINT (-96.8128489353379 32.741003125311)",ZOO STATION,33267,-96.8128489353379,32.741003125311
"POINT (-96.9336545798001 32.8764393634275)",NORTH IRVING TC,33269,-96.9336545798001,32.8764393634275
"POINT (-96.7329346371761 32.8555710578186)",WHITE ROCK STATION,33270,-96.7329346371761,32.8555710578186
"POINT (-96.8040858489569 32.7816041228517)",CBD WEST TC,33272,-96.8040858489569,32.7816041228517
"POINT (-96.8013049642787 32.7070711139065)",LANCASTER @ KIEST STA - S - FS,33273,-96.8013049642787,32.7070711139065
"POINT (-96.801098964571 32.707487113674)",LANCASTER @ KIEST STA - N - NS,33274,-96.801098964571,32.707487113674
"POINT (-96.700711105049 33.0216190776114)",DOWNTOWN PLANO STATION,33275,-96.700711105049,33.0216190776114
"POINT (-96.7009780720369 33.0337500857882)",PARKER ROAD STATION,33276,-96.7009780720369,33.0337500857882
"POINT (-97.0078786479338 32.8163124217368)",WEST IRVING STATION,33277,-97.0078786479338,32.8163124217368
"POINT (-96.7938467879476 32.8053331153109)",CITYPLACE/UPTOWN WEST,33278,-96.7938467879476,32.8053331153109
"POINT (-96.737583357494 32.9409650609815)",SPRING VALLEY STATION,33281,-96.737583357494,32.9409650609815
"POINT (-96.7934168954878 32.7688341071222)",CEDARS STATION,33282,-96.7934168954878,32.7688341071222
"POINT (-96.8835895673352 32.8818232831907)",WALNUT HILL/DENTON STATION,33283,-96.8835895673352,32.8818232831907
"POINT (-96.8625046559551 32.8433292284673)",BURBANK STATION,33284,-96.8625046559551,32.8433292284673
"POINT (-96.8334207180576 32.822868176385)",INWOOD/LOVE FIELD STATION,33285,-96.8334207180576,32.822868176385
"POINT (-96.8328967450503 32.8123631712962)",SOUTHWEST MEDICAL DISTRICT/PARKLAND,33286,-96.8328967450503,32.8123631712962
"POINT (-96.7093719615796 32.7327630546377)",LAKE JUNE STATION,33287,-96.7093719615796,32.7327630546377
"POINT (-96.6849839388501 32.7187800554479)",BUCKNER STATION,33288,-96.6849839388501,32.7187800554479
"POINT (-96.7620864730943 32.9084000819827)",FOREST LN STATION,33289,-96.7620864730943,32.9084000819827
"POINT (-96.7649235541407 32.8834290845652)",GLEN LAKES @ MANDERVILLE - W - MB,33290,-96.7649235541407,32.8834290845652
"POINT (-96.7657325892673 32.8726200849845)",PARK LANE STATION,33292,-96.7657325892673,32.8726200849845
"POINT (-96.8964214862702 32.9219873313553)",FARMERS BRANCH STATION,33294,-96.8964214862702,32.9219873313553
"POINT (-96.8774966294438 32.8535952566243)",BACHMAN STATION,33295,-96.8774966294438,32.8535952566243
"POINT (-96.823352771096 32.8047491555161)",MARKET CENTER STATION,33296,-96.823352771096,32.8047491555161
"POINT (-96.7118274899028 32.897794059513)",LBJ / SKILLMAN STATION,33297,-96.7118274899028,32.897794059513
"POINT (-96.9081134289575 32.9545063769473)",DOWNTOWN CARROLLTON STATION,33299,-96.9081134289575,32.9545063769473
"POINT (-96.7200169203663 32.7653800543132)",LAWNVIEW STATION,33300,-96.7200169203663,32.7653800543132
"POINT (-96.7424599382505 32.7664080547631)",HATCHER STATION,33301,-96.7424599382505,32.7664080547631
"POINT (-96.9263873949472 32.9809084335657)",TRINITY MILLS RAIL STATION,33302,-96.9263873949472,32.9809084335657
"POINT (-96.6014375972119 32.8429430559368)",LAKE RAY HUBBARD TRANSIT CENTER,33303,-96.6014375972119,32.8429430559368
"POINT (-96.8280893595742 32.9586972185151)",ADDISON TRANSIT CENTER,33305,-96.8280893595742,32.9586972185151
"POINT (-96.8050269530939 32.7229241171537)",ILLINOIS TC/STATION,33306,-96.8050269530939,32.7229241171537
"POINT (-96.7645615547855 32.8830960836517)",WALNUT HILL STATION,33307,-96.7645615547855,32.8830960836517
"POINT (-96.7642589077464 32.773863072335)",J B JACKSON JR TRANSIT CENTER,33310,-96.7642589077464,32.773863072335
"POINT (-96.7641349069787 32.773916072457)",J B JACKSON JR TRANSIT CENTER,33312,-96.7641349069787,32.773916072457
"POINT (-96.701150071961 33.0337680853899)",PARKER ROAD STATION,33313,-96.701150071961,33.0337680853899
"POINT (-96.9149576309169 32.8493173115809)",UNIVERSITY OF DALLAS STATION,33314,-96.9149576309169,32.8493173115809
"POINT (-96.9671065829019 32.8749834172258)",NORTHLAKE COLLEGE STATION,33315,-96.9671065829019,32.8749834172258
"POINT (-96.9863055670927 32.8880794620231)",BELT LINE STATION,33316,-96.9863055670927,32.8880794620231
"POINT (-96.8878675387169 32.8958182995258)",ROYAL LANE STATION,33317,-96.8878675387169,32.8958182995258
"POINT (-96.8041428491806 32.7816171232631)",CBD WEST TC,33318,-96.8041428491806,32.7816171232631
"POINT (-96.7307465564267 32.8796830592474)",LAKE HIGHLANDS STATION,33320,-96.7307465564267,32.8796830592474
